ID,Text,Subjectivity,Polarity
69f790a62879ec77381b4360a6208eb6, ??????? ??????????? ?????? ???? ????? ?????? ??? ???????,subjective,WP
473f3491266d7aafc3cd3a89504c9714, ? ????? ???????? ????????? ?????? ??????????? ???? ???,subjective,WP
430b3da5d6ceee2af725bc4a41933817," ?????? ?????? ?????????, ??????? ???? ????????? ????? ?????",subjective,WP
8cb8856eb4f268686932a8ebce7f023e, ??? ???????? ????? ???? ?????? ?????? ??? ???,subjective,WP
fd9e1b0b60ab58d457a7f0bb0f09554b," ?????? ?????? ????? ?????, ?????? ?????? ? ???????? ????",subjective,WP
6f151f31dd7ad5e694f026ce61770157, ? ???? ?????? ???? ???????? ??? ????? ?????,subjective,WP
235c3288ce7cacc1ef4c65a3f81aea84," ?????? ????????? ???? ????????, ??? ??? ????",subjective,WP
0ce8513f375063f81633a244a78cfc66, ?? ???????? ????? ????? ??? ?????? ???? ?????,subjective,WP
8e2807ea6790ea4d6aff90e7d38d2e1d, ???????? ??????? ??????????????? ???????? ????? ??????,subjective,WP
0e0fd074889f340b60d7e590d6863c28, ???? ???? ?????? ??? ?????? ?????????? ?????? ??????,subjective,WP
0a23ca306f7a0474dde193eddf79f6ad, ???? ???? ??? ?? ?????????? ???? ????????,subjective,WP
159a3ccf636fbebf5d7184b2efa83e60, ???????? ?????? ???? ???? ???? ?? ????? ?????,subjective,WP
be63fa8049da3fc941b2af81c91dc536, ?????? ???? ??????????????? ?? ???????????? ???????? ????? ???????,subjective,WP
4a13b87328a8a0620108dbe4602d59ff, ?????????? ????????? ???????? ???? ???? ??????? ???? ???????? ?????? ?????,subjective,WP
8caf1d2b75b7f0514c1b6a90f8c97298, ?? ????? ??????? ?? ?????? ??? ????,subjective,WP
98bd6e0205d654991ebb88e53a4656e9, ?????? ???? ??? ???? ???? ?????? ?????? ????,subjective,WP
5930c73354a62aa72d558363800a8ebc, ?? ???????? (???????) ?? ?? ?????? ????? ????,subjective,WP
9e11cc7bc95e2c7e57834aba6b4f5354, ?? ????? ??? ???? ??????? ???????? ?????? ????? ????? ????????? ????????,subjective,WP
4c655588f4236948f29bad7352b5453c, ????? ??????? ????? ???????? ???? ????? ???????? ???????????,subjective,WP
581163558e24d2e27382a928978fef73," ? ???? ??????? ???? ????????, ???????-??????????? ?????? ??????",subjective,WP
6b166f72cef436738117d4a1720524c2, ????? ????? ????? ???? ????? ????????? ???????????? ?????????,subjective,WP
0fed105ef6c85aaf56d4813064096db8, ?????? ??????????????? ???????????? ?????,subjective,WP
a97d8951e8c164cde5c710191e443063, ????????? ?????? ???? ???? ???? ???? ???,subjective,WP
8ed788cf312fe1d9f3512b5cef5dd15d, ?????? ?? ???????? ???? ??????????? ??? ??????? ???? ?????????,subjective,WP
5ef37796735a39b2e7754662d3c74393, ????? ???????? ???????? ?????? ??? ??????????????????? ???????,subjective,WP
fa0a9b650533ec34b2c8b7c7236c8d2f, ??????? ?? ?????? ???????????? ???? ??? ???? ??? ????? ?????,subjective,WP
6203a8d7bcc675b603feb59e36b2a840, ????? ???? ????? ????? ????? ??? ?????? ???? ???????,subjective,WP
88b6b46d594d82ab002b7018c1ead9f6, ???? ???? ????????? ? ???????? ???? ????????,subjective,WP
929878fac46000632ca270ce50f09f54, ??? ???? ??? ?? ?????? ??? ????,subjective,WP
efc7da24a48902d683d79af6c404e1a4," ???? ??? ??????, ????? ?????????? ???????? ???? ??????",subjective,WP
5930c73354a62aa72d558363800a8ebc, ?? ???????? (???????) ?? ?? ?????? ????? ????,subjective,WP
18fff8ba60b4a460a4db9c1c32cd97e9, ??????????? ?????? ?????????? ?????? ???????? ????? ?????,subjective,WP
5e7392d50d7b67ad12900f01bcc0dda4, ????????? ??????????? ????? ‘???? ?????  ????? ??? ????,subjective,WP
f3bad8a7aca3815d7f765837239b624f, ?????????? ???? ??? ??? ??????,subjective,WP
60ea5faaf2ebb16fbb954c219467ec24, ?????? ??????????? ????? ?????? ?? ????? ???????????,subjective,WP
166febf5ec808f56315dd26326934d10, ?????? ???? ????????? ???? ??? ???? ?????? ??????,subjective,WP
3b45cd7192e7f5a6a15c4b5618821e1f, ?????????? ???? ????? ????? ?????? ???????? ?????,subjective,WP
a97d8951e8c164cde5c710191e443063, ????????? ?????? ???? ???? ???? ???? ???,subjective,WP
56105378532b473abea70547a24eaa61, ????? ???????? ?????? ???? ????? ??? ?????????,subjective,WP
ca7cbfe64ad0faeccf5599e94aa526c3," ??? ????? ???, ????????? ?????????? ???? ????? ??????",subjective,WP
a1747713eb13947dc1e3ac95fdfe95ad, ???? ????? ???? ??????????????? ?????? ??? ??? ?????,subjective,WP
fc2198e956113cd30bb646c2a13a83fd, ? ????? ????????????? ???? ?? ?????????? ??????? ?????,subjective,WP
5bd1ac5ffcd6aa294003fe06682d6da8, ???? ??? ??-????? ????? ?????-?????? ??? ?????,subjective,WP
4059b47a71f62296695d3ce145f65dd9, ????? ????????????? ???? ??????? ??????????? ???? ????? ???????,subjective,WP
f6e6381edc23db818f176ddd3934e500, ??????????? ???? ??????? ???? ???? ????? ???? ?????? ????,subjective,WP
36bfbbc132ebc6b298793505c09b6d1b, ????? ?????? ???? ?????? ???? ??? ????,subjective,WP
c541ab0c0eaffa38ded52cbf1caa4fbe, ?????? ????? ????????? ???? ????? ??? ???????????? ????? ??????,subjective,WP
941c496ac2e13685094abcfe2c2d3508, ????? ?????? ?????????? ? ?????? ?????? ?????,subjective,WP
7c21e3abf60edd06dd7cf52fbd7a0134, ????????? ???? ??? ????? ???? ??????? ????????? ?????,subjective,WP
235c3288ce7cacc1ef4c65a3f81aea84," ?????? ????????? ???? ????????, ??? ??? ????",subjective,WP
fecc37b0dab8e9f46e11433ede827a9f, ?? ????? ????? ????? ?????? ??????? ????,subjective,WP
f9f1ba861bc37f51014976068d7de254,       ????? ???????????? ????????? ???? ???????? ??????????? ?? ??????????,subjective,WP
18086195366f6ca36b5545b04f6fae9c, ? ?? ???? ?????? ?????????? ??? ??????? ?????? ??????,subjective,WP
58355e1d9f1b1445325c7413d7777474, ?????? ?????????? ???? ??? ??????? ??? ???? ????,subjective,WP
49bfb6c50b98d3b488e8b1828574f378, ???????? ???????? ???????? ????????? ?????????? ???? ??????,subjective,WP
b36b96dec17f0cf8855b0c4e85c1d62f, ???? ??????? ????? ??? ???? ????? ???????? ??????,subjective,WP
f049b92ecd9445d7d2e6cbf6f06cc639, ??? ???????????? ? ????? ????? ??????? ?????? ??????,subjective,WP
0972e5a9a88e18348f5f818117281e3e, ??? ???? ??????? ???? ????????? ???? ???? ??????,subjective,WP
55e9ce0586b1be0bcce731c8bf623457," ???? ???? ?? ??, ?? ??????? ? ??????",subjective,WP
157dc17e95f53a5ef1ee142fe0930004, ??? ????: ????? ??????? ????? ??? ?????,subjective,WP
b8ec4ed75b87b34c155583e5e4709504," ??? ???? ??????, ‘??? ????? ??????? ???? ?",subjective,WP
fd173f488c339ae259d3e68bf3328f83," ?????????? ??????? ????, ???? ??? ???? ????????? ????",subjective,WP
188ac0fb9c37de1d00a53878aa5c8414, ? ????????? ???? ????????? ???????? ????? ?????,subjective,WP
abda74d6be545e7b7b6d1223d70bed65, ????????? ?????? ??? ?? ????? ????? ?????? ??????,subjective,WP
1d36d87a919bb7578ef4038dbad2799e, ?????????? ?? ??????? ???????? ?????? ???? ????? ????,subjective,WP
8774403a2f18c59835f8a60cfbdcfc54, ??? ????-???? ???? ??? ???? ?? ???????? ????,subjective,WP
b44fa1036cf8ff2bf3349d6a52907898, ??????????? ??? ?????? ????? ??????? ?????? ??????? ??????,subjective,WP
27e8aab2cb5e23313d8861f2a18b6949, ????????????? ???????? ????? ?????? ???? ???? ???????????,subjective,WP
415d2f8dc48a7cc623bb329ed1b3b816," ????? ????, ‘??? ????????????? ??????? ???? ????",subjective,WP
c0fedc8ba3935114576508273ad7c854, ??? ?????????? ???? ???? ??????? ?????? ????,subjective,WP
7ad2c7b9d8a012dfc493b35868593fd3," ? ???? ??????????, ???????????? ? ?????? ??????? ?????",subjective,WP
0840f1885c03216d73be5b2e2864faf4, ????? ???? ????? ??? ??-??????? ??????? ???????? ??? ????,subjective,WP
d127da7aa7d15fafc140499d484ec77a, ? ?????????? ????? ??? ??????? ??? ?????,subjective,WP
24d1deb28ce57f39a9d9f9319f966c47, ??? ??????? ?????????????? ??????? ??? ??? ??????? ???? ?????,subjective,WP
3d61fe8018b3f43bac57cde30651f746, ???????? ? ????? ???? ???? ??????? ???? ?????,subjective,WP
7341bafd5c1be0fad3c7ab6dac5ad0fb,   ?? ?????: ???? ?????? ????????? ?????????? ????? ??????,subjective,WP
348a91a2c19b1a369ad051f3958e1d08, ??? ??? ? ???????? ?????? ???? ?? ??????,subjective,WP
a732e34496b49b10da6136a831db4a73," ??? ???? ??? ??? ???? ???? ????, ???? ????? ???????",subjective,WP
72add96bf952d06ee8f7bba68f27b75b, ?????? ??????????? ???????? ??? ??? ??????? ????????,subjective,WP
f244af345ead4fba8befd506d5f59690, ??????????? ?????????? ???? ????? ???? ???? ??? ???? ?????,subjective,WP
df6e83bdb784668ec6bbc89bff690ba8, ?? ????? ????? ????????? ???? ???? ???? ????,subjective,WP
75dbb6f7ea8067754aaf08aa8d130965, ??????? ????? ????? ????????? ???? ????? ???????? ??? ?????,subjective,WP
b17fc2467fad0d119415c33efc24beec," ???? ????, ?????? ?? ?????? ??? ???? ????",subjective,WP
549a9105f6be8ab63940105b52b377b1, ???? ???? ????? ?????? ??? ??? ?????? ???????? ??????,subjective,WP
12b747770b78d088f34d12b336bdacb8, ??????? ?????? ????? ????????? ??????? ????? ???? ??????,subjective,WP
1d36d87a919bb7578ef4038dbad2799e, ?????????? ?? ??????? ???????? ?????? ???? ????? ????,subjective,WP
4dd0900f45e8283bbc90e35bf1229c31, ??? ?????? ??? ??????? ??????? ????? ???????? ????? ??? ???? ??????,subjective,WP
fca1345bcff60455fe3fd16ccd4273e6,????????? ‘?????? ??????  ???? ????? ???????????? ?????? ???????? ?????????? ?????,subjective,WP
ba696b1a7270761fc31a13303efdd2fd," ???? ?????, ???? ???? ????? ??????????? ???? ???? ??????",subjective,WP
0840f1885c03216d73be5b2e2864faf4, ????? ???? ????? ??? ??-??????? ??????? ???????? ??? ????,subjective,WP
58ac2bf09422b9490cd6b935cceabe62, ?????????????? ???? ???? ???? ??? ??? ??? ?????,subjective,WP
ad99e1f0e3c6abadf7000c466620b5ca, ??????? ??????? ??? ??????? ???????? ??? ???? ???? ?????,subjective,WP
1885195023f8d4f763a7795e75f201e0, ????? ????? ????? ?? ???????? ???? ???????,subjective,WP
f32084e73cd24ad75ef0c64f9c3c18cd, ?? ?????? ?????????? ????? ??????? ???? ??????,subjective,WP
1fbb79aa0ee2c2e83b83810540317f29, ?????? ? ????????????? ??????? ???? ???? ??? ??????,subjective,WP
7b324492e38b9e95ad71810f01315660, ?????????? ??????? ?????? ????? ??????? ?? ????,subjective,WP
9d4785dd3042f5bcab4ccb30125e3f49, ????? ????-???????? ?????? ????? ???????? ????????? ????????? ????,subjective,WP
d127da7aa7d15fafc140499d484ec77a, ? ?????????? ????? ??? ??????? ??? ?????,subjective,WP
103b1d4b670affa423a8ad65e3464a79, ?????????? ??? ???? ?????? ???? ??? ????? ????,subjective,WP
223c13dc93378ea654a29d7d7f7d05d4, ??? ?? ????? ????? ?????? ????,subjective,WP
9cad2893cb3ba4a3244c625a21a62159, ?? ????? ????? ????? ?????? ???? ????,subjective,WP
cba953bf0dfa0d726f3fe9c255d520a2, ????? ??? ?????? ??? ??????? ???? ??????? ????? ???????,subjective,WP
1e55bdbe3f04fd7397f2efa51657c0a9, ?? ??????? ???????? ??????? ????? ??????? ??? ??????,subjective,WP
2d486aaf6a742b392739ea5658222fa0, ??? ??? ??? ???? ???? ??? ??? ??????? ????,subjective,WP
c541ab0c0eaffa38ded52cbf1caa4fbe, ?????? ????? ????????? ???? ????? ??? ???????????? ????? ??????,subjective,WP
122049b49050ad67cbefe5fe0656c8dc, ???????? ??? ??????????? ??????????? ????? ??????,subjective,WP
7b8d31c0fcc713a96bf17d6d97d882ac, ? ??????? ???? ???????? ???? ????? ???,subjective,WP
18086195366f6ca36b5545b04f6fae9c, ? ?? ???? ?????? ?????????? ??? ??????? ?????? ??????,subjective,WP
319b050a06f2a9172e654ac248990846, ?????-????????? ??? ????????? ???? ??????? ???? ????,subjective,WP
5eba439ce32a247ea212aef7a5a6dbe7, ?? ???????? ???? ???? ????? ??? ??? ?????,subjective,WP
e1c4074ea4fcbd098f7f90115af0e75c," ??????? ????? ????? ????, ??? ??????? ???? ???? ??? ??????",subjective,WP
8eb12af1c2747a03a1c4727652804dd8," ???? ???? ???? ?????? ????? ???, ??? ?????? ?????",subjective,WP
40f457e091494549c1a350764d02f5e8, ?????? ????????????? ?????? ???????? ?????????? ?????? ????? ??????,subjective,WP
895b8e33a3c635809c8a3a0886bb74cf," ???? ????, ???????? ????-?? ????????? ?????? ?????? ???? ??? ??? ???????",subjective,WP
bac7b9a26570bf38204d08b8a29718ae, ?? ????? ??? ??? ???????? ????? ????????? ???? ??????????,subjective,WP
e4980123c1bce104c084ca69ea9889c1, ?????????? ??? ???? ????? ????? ?? ???????? ???? ????? ????????? ?????? ????,subjective,WP
e9d82b51f1c65a250f706db724d5008a, ?????????? ?? ??? ??? ?????? ?????????? ?????? ?????,subjective,WP
0bb7ea55bc37ee0f9c183485eb6fb42f, ???????? ?????? ????????? ?????? ??????????? ??? ??? ???????,subjective,WP
f32084e73cd24ad75ef0c64f9c3c18cd, ?? ?????? ?????????? ????? ??????? ???? ??????,subjective,WP
baa188b7428ee096c37ea01e8f03d00a, ??? ????????? ????? ???? ???? ???? ????? ????,subjective,WP
7bc59d1295c2d2875a3d0cbef7ef0427, ??? ????????? ????? ???? ?????? ?????? ??? ??????,subjective,WP
0840f1885c03216d73be5b2e2864faf4, ????? ???? ????? ??? ??-??????? ??????? ???????? ??? ????,subjective,WP
fca1345bcff60455fe3fd16ccd4273e6,????????? ‘?????? ??????  ???? ????? ???????????? ?????? ???????? ?????????? ?????,subjective,WP
11606a85c3da7dfa301633fca927128a, ? ???????? ??????? ???? ???? ???? ?????? ??? ????,subjective,WP
23a6328ae3682fa0e38c2c04cf9f6894, ??? ????? ???????? ?????? ?????????? ???????? ??????? ????,subjective,WP
cf1402c55e524fdb70691b4b44ad8662, ????? ???? ???????????? ???? ???????? ?????? ????? ?????,subjective,WP
e4e0d29791f1e5b5dd8ed61cb61ff158, ??????? ?????? ????? ???? ???? ????????? ????? ?????,subjective,WP
3a59ddc97ebc9fcf936215b84405892c, ??????? ?????? ??????? ???? ?????? ?????? ????? ????????,subjective,WP
057f4fec9af8492d285b956bad5c9092, ??????? ????? ?????? ??? ?????????? ?????? ?????,subjective,WP
491a707132cc2c5b434d5ea29649b377, ? ????? ????? ??????? ???? ???? ??????? ?????????,subjective,WP
3545f42b1b8325af1891154ffa74a414, ????? ??? ????? ???? ?????? ???????? ??? ???????,subjective,WP
10e5edb5197da10a137cf519f79c476d, ? ???????? ?? ??????? ?????? ??????? ??? ????,subjective,WP
896adff1d76c9d7b4dfa6576fe0807fb, ?????? ?????? ???? ????? ????? ?????? ?? ????????,subjective,WP
47cea8c367633a0f8b2fecdccb8d3530, ??????? ?????? ????? ????????? ???? ???????? ??????? ?????,subjective,WP
3d61fe8018b3f43bac57cde30651f746, ???????? ? ????? ???? ???? ??????? ???? ?????,subjective,WP
90a5755dad8b989331c1fb7101b65507, ?????? ??? ??? ????? ???????? ???? ??? ?????? ????? ????? ?????,subjective,WP
d2244ff2f0fd903b831b6673b9f44254,???????? ?????? ????? ???? ?? ??????? ????? ?????,subjective,WP
7c68d0806cfd64a9cb62328cc8ccbf2f, ???? ????? ????? ????? ????? ??????? ??? ?????,subjective,WP
a46df43b14887d3ddf837e6cac65635d, ?? ? ?????????? ??? ???? ???? ??????? ????????? ???????,subjective,WP
217b4134a1757485f7ca3eaa81cf7e58, ???????????? ??? ?????? ???????? ????? ????? ???????? ??????,subjective,WP
43e84672fcb9b0fb70150cb6a1d9a98c, ?? ?????? ? ??????????? ?????? ????,subjective,WP
c0d761786c711c2f9a5e051fb1f4612a, ????? ?? ??? ??? ???? ????? ??? ??????,subjective,WP
7dd458d3511b81c3cdb866fdf76f7e1a,????? ?????????? ?? ????? ??? ??? ????? ????????,subjective,WP
abda74d6be545e7b7b6d1223d70bed65, ????????? ?????? ??? ?? ????? ????? ?????? ??????,subjective,WP
5d3e2f06fe60cb461e6d1271570d4286, ???????? ???? ????? ????? ??????? ????? ????? ???????,subjective,WP
a1abc57327818dbd697def6079a07b22, ??? ??? ???????? ?? ???????? ??????? ???? ???????,subjective,WP
cf60a62cc1969f96b82c169d875e48d3, ???? ???? ??? ????? ????? ?????? ???????? ?????,subjective,WP
7364f825d1fdc82ea9cd4e33be17240d, ????? ??? ?? ???? ???????? ???? ?????? ?,subjective,WP
4c655588f4236948f29bad7352b5453c, ????? ??????? ????? ???????? ???? ????? ???????? ???????????,subjective,WP
fa0a9b650533ec34b2c8b7c7236c8d2f, ??????? ?? ?????? ???????????? ???? ??? ???? ??? ????? ?????,subjective,WP
5830d237e949283a5439d0a929e4ce6a, ???? ??????????? ?????? ???????????? ??? ???? ??? ??????????,subjective,WP
6cf928571656b0fed377170d8448df11, ??? ??????? ???? ??? ????? ????,subjective,WP
5a214219cbdf1d43e15681aa56cad031, ????????? ?????? ?????? ?? ?????????? ?????? ??????? ??????,subjective,WP
4a785a2c7b09a7cfccbc3d3319c0304b, ???? ???????????? ????? ???? ????? ????? ???? ?????,subjective,WP
3179b217334df621072afd61350dfc83," ???? ????, ???? ?????? ???? ?????????, ???? ???? ??????????",subjective,WP
9f4a266717d8aec461e5c49a7ae0c32f, ? ??????? ????????? ?????? ???? ???? ??????? ???? ??????,subjective,WP
6ebd3e22d871600c17813e4a188c4ebd, ??????? ????? ???????? ????? ??? ??????????? ??????,subjective,WP
45db64b6fc2c9e050b98cce9253de20e, ????????? ??????????? ? ??????? ?????? ?????? ???????? ?????????? ??????? ??????? ??? ??????,subjective,WP
7bd254c2c812b5e29e2dd7c7dc3d26ac, ????????? ??? ???? ???? ???????? ???? ?????? ????,subjective,WP
8c9981434318d9d6c327498d2103af2f," ???? ?????? ????, ???? ?????? ???? ???? ??????",subjective,WP
eec146f18414860ee195133d443ed7da, ??? ???? ????? ?????????? ??? ??? ???,subjective,WP
823a514967ea6c9bbd8c535bbc8fb40e, ??? ?????? ???????? ???? ?? ?????? ????? ????? ????,subjective,WP
6efd532638c1309b3844e893a5e14845, ??? ??? ????????? ????????? ? ???????? ?????? ????,subjective,WP
e4980123c1bce104c084ca69ea9889c1, ?????????? ??? ???? ????? ????? ?? ???????? ???? ????? ????????? ?????? ????,subjective,WP
2ab344a760c8a6b10f97098b7e0811d2," ???? ????, ???? ??????? ????? ?????? ??????? ??? ?????",subjective,WP
7b925612c30798e894dc87b55fbe8849, ? ????????? ????? ???? ?????? ????? ???? ???? ????,subjective,WP
fddfe34f5ffb7909c5224965c3996cd4, ??????? ????? ????? ????? ????????? ‘??? ???????????? ?,subjective,WP
4d7ab571c8c232cac2215f1d1016539b, ???????? ?? ???????? ???? ????? ???????,subjective,WP
36bfbbc132ebc6b298793505c09b6d1b, ????? ?????? ???? ?????? ???? ??? ????,subjective,WP
e7d5b7e752d965fa9573176dad9788c5, ???? ????? ??????? ???? ???? ????????? ??? ????????,subjective,WP
f45711bb08a854ef30dd023cb7cc8a0a," ??? ???? ???, ????? ??? ?? ?????????",subjective,WP
cc50dc559468c3831c2ab5565f07cd3a, ???? ???????? ????? ????? ????????? ???? ??? ?????,subjective,WP
943552ca384a55fef9668fd1dbe843f1, ???????? ????? ??? ????? ????????? ??????,subjective,WP
3a5893625fc622cf46dbd0ad02bd97dd, ???? ?????? ?? ?????? ?????????? ???,subjective,WP
132da0c294a4ba6cd801650ce10a13e9, ????? ?????? ??????? ??? ????? ???????? ???? ??????,subjective,WP
d9568ce68b42fb55232757b6e71a50ff, ?? ????? ??? ????? ?????? ?????? ????? ????,subjective,WP
7865126047f6fe25b8ae89c136dcdfb8, ?????? ??? ???? ?????? ?? ????? ??????,subjective,WP
3b937e64cc4e020e046d0334836fb97b, ?? ???? ???? ???????????? ?? ?????? ???????,subjective,WP
8c9981434318d9d6c327498d2103af2f," ???? ?????? ????, ???? ?????? ???? ???? ??????",subjective,WP
9d8acaf9fc05c5a32b8e8c96d2086b0e, ?????? ???????????? ?????? ?????? ???????? ???? ?????? ????????? ??? ????,subjective,WP
79b1b5531bbdb54ae96378f0b5ed8bef, ???????? ??? ?????? ??? ???? ???? ???? ????,subjective,WP
8cf97b5d57e944f5f488478868ed9737, ? ??? ??? ????? ????? ???? ?????????-????????? ???,subjective,WP
b8c73965fcf9aaaf38fcab291be5b4eb, ?????? ?????????? ????????? ???????? ???? ????? ????????? ???? ??????,subjective,WP
e6b4b3940bbf463a80bf3ea2400a4bb8, ? ???? ????? ???????? ????? ???? ?????? ?????,subjective,WP
7dfc2418177782b7d1a4058b6bb148cf, ??????????? ???? ????????? ???? ?????? ?? ?????,subjective,WP
1e5bd531f2478a01b976ef4e3ed17f86, ?????? ????? ???? ???? ????? ???????? ???????,subjective,WP
a8bc657cbdc8f07f96e58fda2e48bfd2, ?? ??? ??????? ???? ??? ???? ?????? ???? ????,subjective,WP
491a707132cc2c5b434d5ea29649b377, ? ????? ????? ??????? ???? ???? ??????? ?????????,subjective,WP
5bd1ac5ffcd6aa294003fe06682d6da8, ???? ??? ??-????? ????? ?????-?????? ??? ?????,subjective,WP
68ba64fccc93483fb32c900dff591f89, ??????? ????? ??????? ????? ?????? ??????? ??????????,subjective,WP
619a90df5ab348c6c48073929075a9b0, ??????? ??????? ??? ???? ??? ???????,subjective,WP
96aedae8836b4479f23e78a87ba4fc84, ??? ????? ??? ??????? ???? ????? ???? ??????,subjective,WP
a71b19441532fadbe189cd4a54e60a14, ????????? ???????? ????????? ????????????? ????????? ??????? ???? ??? ???,subjective,WP
b17fc2467fad0d119415c33efc24beec," ???? ????, ?????? ?? ?????? ??? ???? ????",subjective,WP
1d353debaad1559eda56270db675e6ea, ???? ???? ?????? ??? ????? ?????? ???????? ????,subjective,WP
40125ea320b447bbd3e4c635d8f1c1ff, ????? ???? ???? ?????? ??? ????????? ??????????? ??????,subjective,WP
7bd254c2c812b5e29e2dd7c7dc3d26ac, ????????? ??? ???? ???? ???????? ???? ?????? ????,subjective,WP
e22c5b718034916f390a9fea31fd017d, ????? ??????? ?????? ????????? ????? ???????,subjective,WP
8a30142cccf090f0cba677634ef5258e, ?????? ???????? ??? ??? ??????? ????????? ????? ??? ?????,subjective,WP
13dd21706fe7319925738b628d3365bd, ???? ???? ?????? ???? ???? ???? ??????? ??? ????????,subjective,WP
64b2cf325a0c6add15ab7931301bb975, ??????? ?????? ??? ??? ????? ????????,subjective,WP
1e7605368b89cdfd5055f8a5f1751423, ????????? ????? ???????????? ?????????? ???? ??? ???? ??????,subjective,WP
778bcd815a0bbff33b116140c3203bb6, ?????? ????? ??? ? ??????? ??? ????? ?????,subjective,WP
34b4f48a0774a478d706fab7e21fbc2c, ???????? ???? ???????? ?????? ?????? ???? ???? ?????? ?????,subjective,WP
c192f47e9c1bd26a448960ced7ffdb53," ???? ??? ????, ????? ???? ???????? ??????",subjective,WP
2681607d14fce4607bb2274b6dc70a86, ?? ???????? ??????-???????? ??????????? (??????) ??????? ???? ????,subjective,WP
7d219c59e70111b540c9a7141ad48901, ?? ? ????????? ???? ????????? ?????? ?????? ????????,subjective,WP
93c0efb0e6f01dc4d1223cd12b09cf2c, ????? ???? ??? ???? ??????? ?????? ????,subjective,WP
0715bb9fa76a16da6fe0891b391f006f, ???? ???? ??? ???????? ??????? ???? ??? ?????????,subjective,WP
1b8bb56b03c252032f88738a25daafe2, ????? ???? ??????? ????????? ????????? ????? ?????,subjective,WP
fa8dab3e0319aa1ac61dfc73f98e9f70, ??? ??? ? ????? ???? ????? ??????,subjective,WP
48a5a08ccaef5039939edf6f39a118f1, ????? ?????? ????? ?????? ???? ????? ????? ??????,subjective,WP
b68f09b9761a5997f0220cdb371b2d55, ? ???????? ??????? ????? ??????? ????? ??????? ?????? ???? ????? ?????,subjective,WP
10b14a616fa3d9ae87575fe49814b991, *     ???? ???? ??? ?????? ???? ????? ??????????,subjective,WP
9fc8cfd84568185708db15315d9abf62, ?????? ??? ???? ‘??????? ????????  ???????? ?????? ?????????????,subjective,WP
338f4f578b9422cf8e693196a12003ad," ?? ??? ?????, ?????? ?????? ?????",subjective,WP
4205344fb1177c32e2e14beffbaeb6df, ??? ??????? ???? ???? '??? ?????????'-???? ???? ????????,subjective,WP
bc80fe9a1568c1667ebe0e5860a32f46, ???? ?????? ????? ??? ??????? ?????????????? ??  ??(?) ???????? ?,subjective,WP
6554676917aad8a3415f1e35a967c5bb, ?? ????? ??? ?? ???????? ????? ????? ????????,subjective,WP
5e9a4c7e7d557a23784c03e76b30ae66, ????? ???? ????? ?????? ?? ???? ??? ?????,subjective,WP
3ead074e18162566c8b920c9774947e0, ????? ???????? ???????? ???? ?????? ????? ??????? ????????????,subjective,WP
c3bec661f8b5eb14fe41219c2deaa644, ????? ?? ??? ??? ???????? ???????,subjective,WP
a4401d3e253aa9e8aa54b68beca815d1," ???? ????, ???? ???? ???? ???? ???????? ????? ?????",subjective,WP
e357fa17604c679a911d956d9c094f12, ???? ???? ???? ???????? ????? ????????? ???,subjective,WP
4f1d339c579db97c78c7bf28679d7ed2, ? ??? ??????? ??? ???? ???? ?????????? ?????,subjective,WP
2a2411a492378c7335696d66a27a1cc8, ???? ???? ????? ???????????? ? ?????????????? ??????? ??????? ?????? ???? ? ??????,subjective,WP
575be98651f2e849bc0d3803b0a12ac1, ??????? ??? ????? ????? ??????????????,subjective,WP
fe366a2c10f4f94edb32dd3a58d8ab2f, ?? ????????? ? ?????????????? ??? ???? ????,subjective,WP
0e2a69297bd58749d9210f4957d3d738, ?? ???? ?? ???? ??? ??????? ??? ????,subjective,WP
99e705341c331763de5ef0f1d7e90200, ???? ???? ??????? ??????????? ?????? ????? ?????,subjective,WP
404d1ffa0fc38223c531d615a1a1dd50, ????? ??????? ??? ??????? ????? ??????????? ????????? ??????,subjective,WP
224a5da490992924951fa3a81242fd9b, ????? ?????? ?????? ????????? ?????? ???? ??????? ???????????,subjective,WP
4212eb9e84467e1942a6d28a7870372c, ???? ?????? ?? ??????? ???? ????? ???? ?????? ??? ????? ?????,subjective,WP
f8c6a6c1084a1623d76d60d82b55dee1, ?????? ??? ????? ???? ?????? ????? ?????? ??????,subjective,WP
1e875ffa4e2ce9b27f64a9ee734f6261, ???? ?????? ?? ?????? ????? ???,subjective,WP
947cd72531e8dfb56fcab9f7a37b896b, ?????????? ????????? ???? ??????? ???????,subjective,WP
0210ba146250a3f16a79ea25e149900a, ??? ??? ??? ????? ????? ????? ??????? ??? ???,subjective,WP
3d6520a3ea5b21002eea21500f07cdff, ????????? ????? ???????? ???? ??? ?????? ?????,subjective,WP
3410bb4eff0f37411d389ff4315794a2,  ????  .   (????????? ????) ???????? ????? ???? ????,subjective,WP
aaa9b241b1f2c3b8aea624799a2f4540, ?????????? ????? ??? ???? ????????? ????? ?????,subjective,WP
0a214823f58b20078f91ba24325012a3, ???? ???? ????? ??? ????????? ???? ???? ????,subjective,WP
763c807cd1fff55ecd8588f8c2a0e6ac," ‘???? ??, ????? ??, ??? ???? ???",subjective,WP
3695e8aff3c893dd83cf5a1bd21817c2, ????? ?? ??? ???? ????? ???? ???? ???,subjective,WP
736cdedf12a9991da0f407c99c0746b8, ?. ??????? ??????????? ????? ??? ??? ???,subjective,WP
